Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"McFarlan, F.W., Nolan, R.L."," ","How to manage an IT outsourcing alliance",1995,"Sloan Management Review",36,"2",,9,23,,456,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001975382&partnerID=40&md5=f4e7204081632c701eef3dae4a8baa7e",Article,Final,"",Scopus,2-s2.0-0001975382
"Shanock, L.R., Baran, B.E., Gentry, W.A., Pattison, S.C., Heggestad, E.D.","12768895700; 31168227300; 16174687900; 56744841300; 8650014800","Polynomial Regression with Response Surface Analysis: A Powerful Approach for Examining Moderation and Overcoming Limitations of Difference Scores",2010,"Journal of Business and Psychology",25,"4",,543,554,,453,10.1007/s10869-010-9183-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78149499420&partnerID=40&md5=6c3d7e788c03b84767469d73c3af7969",Article,Final,"",Scopus,2-s2.0-78149499420
"Tsai, W.","7402907609","Social capital, strategic relatedness and the formation of intraorganizational linkages",2000,"Strategic Management Journal",21,"9",,925,939,,451,10.1002/1097-0266(200009)21:9<925::AID-SMJ129>3.0.CO;2-I,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001545433&partnerID=40&md5=b59d796f5ddba52e4963c42a1854fa6c",Article,Final,"",Scopus,2-s2.0-0001545433
"Luftman, J., Brier, T.","6506849583; 7801648186","Achieving and sustaining business-IT alignment",1999,"California Management Review",,"1",,109,122,,450,10.2307/41166021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033476283&partnerID=40&md5=3a4be6b51404c5ad96655c50ef78d42a",Article,Final,"",Scopus,2-s2.0-0033476283
"Eisenhardt, K.M., Santos, F.M."," ","Knowledge-based view: A new theory of strategy?",2002,"Handbook of Strategy and Management",,"",,139,164,,449,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0005633338&partnerID=40&md5=14a926093e2546d3a474de588b56b9d5",Article,Final,"",Scopus,2-s2.0-0005633338
"Zwass, V.","8232569300","Co-creation: Toward a taxonomy and an integrated research perspective",2010,"International Journal of Electronic Commerce",15,"1",,11,48,,445,10.2753/JEC1086-4415150101,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77958129474&partnerID=40&md5=077ac71c7ed59f895cde1433c0775e3a",Article,Final,"",Scopus,2-s2.0-77958129474
"Shortell, S.M., Zajac, E.J.","7101883588; 7003447304","Perceptual and archival measures of Miles and Snow's strategic types: a comprehensive assessment of reliability and validity.",1990,"Academy of Management journal. Academy of Management",33,"4",,817,832,,445,10.2307/256292,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0025579056&partnerID=40&md5=a75a8347aafdc3c159e4bef36b8f93cc",Article,Final,"",Scopus,2-s2.0-0025579056
"Wicklund, R.A., Brehm, J.W."," ",[No title available],1976,"Perspectives on Cognitive Dissonance",,"",,,,,445,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003492763&partnerID=40&md5=17769740ea1147aa5f52401419e97319",Article,Final,"",Scopus,2-s2.0-0003492763
"Young-Ybarra, C., Wiersema, M.","26423445700; 7005349360","Strategic Flexibility in Information Technology Alliances: The Influence of Transaction Cost Economics and Social Exchange Theory",1999,"Organization Science",10,"4",,439,459,,444,10.1287/orsc.10.4.439,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033420984&partnerID=40&md5=f3b477f1fe12aab0f979a0479d797492",Article,Final,"All Open Access, Green",Scopus,2-s2.0-0033420984
"Mintzberg, H.","","Structure in 5's: A synthesis of the research on organization design",1980,"Management Science",26,"3",,322,341,,444,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0039874270&partnerID=40&md5=7195c7b2f64cb2f354c7689616c8de2e",Article,Final,"",Scopus,2-s2.0-0039874270
"Nolan, R.L.","8903240400","Managing the Computer Resource: A Stage Hypothesis",1973,"Communications of the ACM",16,"7",,399,405,,443,10.1145/362280.362284,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0015646337&partnerID=40&md5=146e6e810ee1d6dcca5918e63067cee4",Article,Final,"",Scopus,2-s2.0-0015646337
"Dewett, T., Jones, G.R.","8554369700; 55715907800","The role of information technology in the organization: A review, model, and assessment",2001,"Journal of Management",27,"3",,313,346,,442,10.1016/S0149-2063(01)00094-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001452637&partnerID=40&md5=49b35112ac3500994ff06f930a5f8d2f",Article,Final,"",Scopus,2-s2.0-0001452637
"Mithas, S., Krishnan, M.S., Fornell, C.","8837646800; 7102069667; 6602961063","Why do customer relationship management applications affect customer satisfaction?",2005,"Journal of Marketing",69,"4",,201,209,,440,10.1509/jmkg.2005.69.4.201,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27144489130&partnerID=40&md5=11c81a3a223bc73393df07e5bfb49867",Article,Final,"",Scopus,2-s2.0-27144489130
"Arthur, W.B.","","Self-reinforcing mechanisms in economics",1988,"The Economy as an Evolving Complex System",,"",,9,31,,440,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002628378&partnerID=40&md5=b5157441afe28db603d7d89e9d9ace9d",Article,Final,"",Scopus,2-s2.0-0002628378
"Okhuysen, G.A., Bechky, B.A."," ","Coordination in organizations: An integrative perspective",2009,"Academy of Management Annals",3,"1",,463,502,,439,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78650089098&partnerID=40&md5=3109c02cb6a8075202e3bd2bbd62b7e7",Article,Final,"",Scopus,2-s2.0-78650089098
"Henderson, John C., Lee, Soonchul","7402926435; 7601407099","Managing I/S design teams. A control theories perspective",1992,"Management Science",38,"6",,757,777,,439,10.1287/mnsc.38.6.757,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0026872084&partnerID=40&md5=31d6fb620fd47bd9f4f700aa7997c1f3",Article,Final,"",Scopus,2-s2.0-0026872084
"Loh, L., Venkatraman, N.","35936188000; 6701924291","Diffusion of information technology outsourcing: Influence sources and the Kodak effect",1992,"Information Systems Research",3,"4",,334,358,,437,10.1287/isre.3.4.334,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73549105489&partnerID=40&md5=cd0451a348b0f516b9e548fb115307e6",Article,Final,"All Open Access, Green",Scopus,2-s2.0-73549105489
"Abrams, L.C., Cross, R., Lesser, E., Levin, D.Z.","7005951690; 7202235871; 15028570500; 7202969222","Nurturing interpersonal trust in knowledge-sharing networks",2003,"Academy of Management Executive",17,"4",,64,77,,436,10.5465/AME.2003.11851845,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4043090817&partnerID=40&md5=65b07c5b6baa9557360964bb909bc953",Review,Final,"",Scopus,2-s2.0-4043090817
"Goldin, C., Katz, L.F.","6701799144; 7202789820","The origins of technology-skill complementarity",1998,"Quarterly Journal of Economics",113,"3",,692,732,,436,10.1162/003355398555720,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0038980895&partnerID=40&md5=e9435d650db685a0c5aa834c32490b20",Article,Final,"All Open Access, Green",Scopus,2-s2.0-0038980895
"Govindarajan, V.","","A contingency approach to strategy implementation at the business-unit level: Integrating administrative mechanisms with strategy",1988,"Academy of Management Journal",31,"4",,828,853,,436,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000200342&partnerID=40&md5=56a6fca28799966d5ae43b315cfb84d1",Article,Final,"",Scopus,2-s2.0-0000200342
"Weick, K.E.","","Technology as equivoque: Sensemaking in new technologies",1990,"Technology and Organizations",,"",,1,44,,435,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002649751&partnerID=40&md5=4080d51267af21baea516261e89af6b5",Article,Final,"",Scopus,2-s2.0-0002649751
[No author name available],[No author name available],[No title available],1999,"Business Week",,"",,,,,434,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004255493&partnerID=40&md5=655e8003803393cfc062a29aaa959c41",Article,Final,"",Scopus,2-s2.0-0004255493
"Brynjolfsson, E., Malone, T.W., Gurbaxani, V., Kambil, A.","   ","Does information technology lead to smaller firms?",1994,"Management Science",40,"12",,1628,1644,,434,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000692086&partnerID=40&md5=df4635d1704e571f637a7e4abc219d75",Article,Final,"",Scopus,2-s2.0-0000692086
"Ashkenas, R., Ulrich, D., Jick, T., Kerr, S.","   ",[No title available],1995,"The Boundaryless Organization: Breaking the Chains of Organizational Structure",,"",,,,,433,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003730225&partnerID=40&md5=17a647bfcc5142719f3cef59e1fe20dc",Article,Final,"",Scopus,2-s2.0-0003730225
"Siggelkow, N.","6602903062","Evolution toward fit",2002,"Administrative Science Quarterly",47,"1",,125,159,,432,10.2307/3094893,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036017990&partnerID=40&md5=dafd21ce7bf58b76d233a9b06e3c0443",Article,Final,"",Scopus,2-s2.0-0036017990
"Chaudhuri, S., Dayal, U., Narasayya, V.","7402978010; 56092629000; 6602461554","An overview of business intelligence technology",2011,"Communications of the ACM",54,"8", 1978562,88,98,,429,10.1145/1978542.1978562,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79961048653&partnerID=40&md5=ac50522ff193bd5ec9c2a1c9f52c6e6b",Review,Final,"",Scopus,2-s2.0-79961048653
"Deetz, S.","","Describing differences in approaches to organization science: Rethinking Burrell and Morgan and their legacy",1996,"Organization Science",7,"2",,191,207,,429,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1842864264&partnerID=40&md5=019e328a036967bb1962c7641c971b94",Article,Final,"",Scopus,2-s2.0-1842864264
"Biddle, B.J., Thomas, E.J."," ",[No title available],1966,"Role Theory: Concepts and Research",,"",,,,,428,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003723881&partnerID=40&md5=d39c70a980156677630d78f14a65e709",Article,Final,"",Scopus,2-s2.0-0003723881
"Yin, R.K.","","Case study research: design and methods. Applied social research methods series, 5. Biography",2003,"Case Study Research: Design and Methods",,"",,,,,425,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85008810324&partnerID=40&md5=62f49e1357649126ea6516faac52b34a",Article,Final,"",Scopus,2-s2.0-85008810324
"Purvis, R.L., Sambamurthy, V., Zmud, R.W.","7007159735; 6701443128; 7004338389","The Assimilation of Knowledge Platforms in Organizations: An Empirical Investigation",2001,"Organization Science",12,"2",,117,135,,424,10.1287/orsc.12.2.117.10115,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035611785&partnerID=40&md5=c27c4d79bc06123f65b0960f461cf23a",Article,Final,"",Scopus,2-s2.0-0035611785
"Kearns, G.S., Lederer, A.L.","7101725955; 35584326900","A resource-based view of strategic IT alignment: How knowledge sharing creates competitive advantage",2003,"Decision Sciences",34,"1",,1,29,,423,10.1111/1540-5915.02289,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0041411223&partnerID=40&md5=7214c5a64c4f817d984560579d806aed",Article,Final,"",Scopus,2-s2.0-0041411223
"Comrey, A.L.","","A First Course in Factor Analysis",1973,"A First Course in Factor Analysis",,"",,,,,422,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003675085&partnerID=40&md5=968e02d4d46fab60087e60b34c9599ea",Article,Final,"",Scopus,2-s2.0-0003675085
"Florin, J., Lubatkin, M., Schulze, W.","6602290702; 7003637195; 7201957267","A social capital model of high-growth ventures",2003,"Academy of Management Journal",46,"3",,374,384,,420,10.2307/30040630,"https://www.scopus.com/inward/record.url?eid=2-s2.0-2442643131&partnerID=40&md5=28deb69f5140fd3d6ac5277ed30894f1",Article,Final,"All Open Access, Green",Scopus,2-s2.0-2442643131
"Davis, G.B.","7404344360","STRATEGIES FOR INFORMATION REQUIREMENTS DETERMINATION.",1982,"IBM Systems Journal",21,"1",,4,30,,420,10.1147/sj.211.0004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0019928380&partnerID=40&md5=461727ced979ac45244b078480ffc2cc",Article,Final,"",Scopus,2-s2.0-0019928380
"Kohli, R., Devaraj, S.","35516928800; 7004533439","Measuring information technology payoff: A meta-analysis of structural variables in firm-level empirical research",2003,"Information Systems Research",14,"2",,127,145+218,,419,10.1287/isre.14.2.127.16019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0038032115&partnerID=40&md5=d1d06988ffba9f651d33d76c52c5e78c",Article,Final,"",Scopus,2-s2.0-0038032115
"Madill, A., Jordan, A., Shirley, C.","6602677220; 9742365400; 7003446171","Objectivity and reliability in qualitative analysis: Realist, contextualist and radical constructionist epistemologies",2000,"British Journal of Psychology",91,"1",,1,20,,419,10.1348/000712600161646,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034132884&partnerID=40&md5=8315e09f58a2f666cf7ea2fc3647dee9",Article,Final,"",Scopus,2-s2.0-0034132884
"Jarzabkowski, P., Spee, A.P.","6508195381; 26535141200","Strategy-as-practice: A review and future directions for the field",2009,"International Journal of Management Reviews",11,"1",,69,95,,418,10.1111/j.1468-2370.2008.00250.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58149347600&partnerID=40&md5=d2cb214e31be2c21b8d2994dd362d240",Article,Final,"All Open Access, Green",Scopus,2-s2.0-58149347600
"Inkpen, A.C., Currall, S.C.","6603865734; 57204412934","The coevolution of trust, control, and learning in joint ventures",2004,"Organization Science",15,"5",,586,599,,418,10.1287/orsc.1040.0079,"https://www.scopus.com/inward/record.url?eid=2-s2.0-7544242984&partnerID=40&md5=8bb557c0cfcabfc2a2fe906452a0e594",Article,Final,"All Open Access, Green",Scopus,2-s2.0-7544242984
"Hardy, C., Lawrence, T.B., Grant, D.","7201464502; 7101821328; 35798131400","Discourse and collaboration: The role of conversations and collective identity",2005,"Academy of Management Review",30,"1",,58,77,,417,10.5465/AMR.2005.15281426,"https://www.scopus.com/inward/record.url?eid=2-s2.0-11344257214&partnerID=40&md5=1b7b1f45e404db53f2dfc45f2d42f0db",Article,Final,"All Open Access, Green",Scopus,2-s2.0-11344257214
"Kirkman, G.S., Cornelius, P.K., Sachs, J.D., Schwab, K.","   ",[No title available],2002,"The Global Information Technology Report 2001-2002: Readiness for the Networked World",,"",,,,,417,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003732381&partnerID=40&md5=b10ecde7a759e9c9805147b3c557ea8c",Article,Final,"",Scopus,2-s2.0-0003732381
"Bénard, H.","","Les tourbillons cellulaires dans une nappe liquide transportant de la chaleur par convection en régime permanent",1901,"Ann. Chim. Phys.",23,"7",,62,144,,416,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002186477&partnerID=40&md5=076d3080a389eac2cd117317336a1ce8",Article,Final,"",Scopus,2-s2.0-0002186477
"Rice, R.E., Aydin, C."," ","Attitudes toward new organizational technology: Network proximity as a mechanism for social information processing",1991,"Administrative Science Quarterly",36,"2",,219,244,,414,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001240263&partnerID=40&md5=20f08a2b03af1e7c119a7a899a9ee633",Article,Final,"",Scopus,2-s2.0-0001240263
"Rawlins, W.K.","",[No title available],1992,"Friendship Matters: Communication, Dialectics, and the Life Course",,"",,,,,412,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003660187&partnerID=40&md5=baec9731abed9f02735778807c0e8026",Article,Final,"",Scopus,2-s2.0-0003660187
"Dibbern, J., Winkler, J., Heinzl, A.","6603480856; 22235951900; 6603170209","Explaining variations in client extra costs between software projects offshored to India",2008,"MIS Quarterly: Management Information Systems",32,"2",,333,366,,411,10.2307/25148843,"https://www.scopus.com/inward/record.url?eid=2-s2.0-41049097709&partnerID=40&md5=ff7bda925c55d09d6927dc6a9e4ae2a4",Article,Final,"All Open Access, Green",Scopus,2-s2.0-41049097709
"Teece, D.J.","","Profiting from technological innovation: Implications for integration, collaboration, licensing and public policy",1987,"The Competitive Challenge",,"",,185,219,,411,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001803038&partnerID=40&md5=6a8cee4c972e95f3906d0e1784ac3be8",Article,Final,"",Scopus,2-s2.0-0001803038
"Orlikowski, W.J., Yates, J., Okamura, K., Fujimoto, M.","   ","Shaping electronic communication: The metastructuring of technology in the context of use",1995,"Organization Science",6,"4",,423,444,,410,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78649523577&partnerID=40&md5=7431fcfb1ec7a56c2c74668fb3aaf1b5",Article,Final,"",Scopus,2-s2.0-78649523577
"Teas, R.K.","","Expectations as a comparison standard in measuring service quality: An assessment of a reassessment",1994,"Journal of Marketing",58,"1",,132,139,,410,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-12144266402&partnerID=40&md5=ca5c698b6a3e4914eb6628c9293c59d3",Article,Final,"",Scopus,2-s2.0-12144266402
"Lacity, M.C., Hirschheim, R."," ","The information systems outsourcing bandwagon",1993,"Sloan Management Review",35,"1",,73,86,,410,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002761193&partnerID=40&md5=4de8a44777530eb603723995e73d1b17",Article,Final,"",Scopus,2-s2.0-0002761193
"Miller, D.","","Strategy making and structure: Analysis and implications for performance",1987,"Academy of Management Journal",30,"1",,7,32,,410,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002131532&partnerID=40&md5=e5b022d3cb927bf737d223481c448e45",Article,Final,"",Scopus,2-s2.0-0002131532
"Fiol, C.M.","8283990500","Managing Culture as a Competitive Resource: An Identity-Based View of Sustainable Competitive Advantage",1991,"Journal of Management",17,"1",,191,211,,409,10.1177/014920639101700112,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84970255964&partnerID=40&md5=aaaa4acbe7df4e713564ffdfa58126d9",Article,Final,"",Scopus,2-s2.0-84970255964
