Name,Type
Current Gene Therapy,journal
International Journal of Applied Mechanics,journal
Journal of Computational Science,journal
Journal of the American Philosophical Association,journal
Paediatric Anaesthesia,journal
Psychology Research and Behavior Management,journal
School Psychology International,journal
Substance Use and Misuse,journal
Australian Endodontic Journal,journal
BMC Anesthesiology,journal
Clinical Research in Cardiology Supplements,journal
Electronic Journal of Combinatorics,journal
Genomics,journal
International Journal of Nursing Sciences,journal
Journal of Trauma and Dissociation,journal
npj Science of Food,journal
Operations Management Research,journal
Radiation Measurements,journal
Remote Sensing Applications: Society and Environment,journal
Skin Pharmacology and Physiology,journal
Wetlands,journal
AMB Express,journal
BMC Hematology,journal
Ciencia e Saude Coletiva,journal
Food and Agricultural Immunology,journal
Geologica Carpathica,journal
IEEE Transactions on Engineering Management,journal
International Journal of Mental Health and Addiction,journal
Moscow Mathematical Journal,journal
Pain Research and Management,journal
Pharmaceutical Biology,journal
Physics in Medicine,journal
Translational Pediatrics,journal
Yonsei Medical Journal,journal
American Journal of Physical Medicine and Rehabilitation,journal
Asian Journal of Andrology,journal
Australian Dental Journal,journal
Colloids and Interface Science Communications,journal
Immunopharmacology and Immunotoxicology,journal
International journal of computer assisted radiology and surgery,journal
IZA Journal of European Labor Studies,journal
Journal of Clinical and Experimental Neuropsychology,journal
Journal of Drugs in Dermatology,journal
Linguistic Approaches to Bilingualism,journal
Neuropathology,journal
Public Health Genomics,journal
Review of Diabetic Studies,journal
Scandinavian Journal of Pain,journal
Sociological Perspectives,journal
Water International,journal
American Journal of Industrial Medicine,journal
Discrete Applied Mathematics,journal
Gerodontology,journal
International Journal of Periodontics and Restorative Dentistry,journal
Journal of Cardiopulmonary Rehabilitation and Prevention,journal
Journal of Nursing Education,journal
Journal of Small Animal Practice,journal
Agricultural and Food Economics,journal
ATMOSPHERE,journal
Croatian Journal of Forest Engineering,journal
International Journal of Food Properties,journal
Journal of Applied Physics,journal
Journal of Cardiovascular Imaging,journal
Philosophical Psychology,journal
Photochemical and Photobiological Sciences,journal
"Sensors and Actuators, A: Physical",journal
Social Psychology Quarterly,journal
China Welding (English Edition),journal
Chinese Sociological Review,journal
Environmental Archaeology,journal
European journal of paediatric dentistry : official journal of European Academy of Paediatric Dentistry,journal
Journal of Scholarly Publishing,journal
Journal of the Astronautical Sciences,journal
Letters in Applied Microbiology,journal
Profesional de la Informacion,journal
Rural Special Education Quarterly,journal
Andean Geology,journal
Diversity,journal
Enzyme and Microbial Technology,journal
Journal of Clinical Apheresis,journal
Journal of Ecotourism,journal
Journal of Rail Transport Planning and Management,journal
NORMA,journal
Operations Research Perspectives,journal
Pacific Basin Finance Journal,journal
American Behavioral Scientist,journal
Asian Journal of Shipping and Logistics,journal
Computational Geosciences,journal
Electronic Transactions on Numerical Analysis,journal
Geoarchaeology - An International Journal,journal
IEEE Circuits and Systems Magazine,journal
International Archives of Allergy and Immunology,journal
International Journal of Biological Markers,journal
International Journal of Heritage Studies,journal
International Journal of Microbiology,journal
Journal of Economic Methodology,journal
"Journal of Legislative Studies, The",journal
Mathematical Inequalities and Applications,journal
Mediterranean Journal of Mathematics,journal
Molecular and Cellular Oncology,journal
Planetary and Space Science,journal
Review of Religious Research,journal
Transactions of the American Fisheries Society,journal
Asia-Pacific Journal of Atmospheric Sciences,journal
"Chinese journal of dental research : the official journal of the Scientific Section of the Chinese Stomatological Association (CSA), The",journal
Express Polymer Letters,journal
Geographical Research,journal
"Global Health, Epidemiology and Genomics",journal
International Journal of Pressure Vessels and Piping,journal
Journal of Humanitarian Logistics and Supply Chain Management,journal
Journal of Inorganic Biochemistry,journal
Materials Science in Semiconductor Processing,journal
Canadian Journal of Remote Sensing,journal
Dyslexia,journal
Fossil Record,journal
"IEEE Journal of Electromagnetics, RF and Microwaves in Medicine and Biology",journal
Public Budgeting and Finance,journal
Social Work Education,journal
Aesthetic Plastic Surgery,journal
Bulletin of Mathematical Biology,journal
Case Studies on Transport Policy,journal
Fisheries Management and Ecology,journal
Infant Mental Health Journal,journal
International Journal of Food Sciences and Nutrition,journal
International Journal of Number Theory,journal
Journal of Advanced Concrete Technology,journal
Journal of Molecular Evolution,journal
Marine and Freshwater Research,journal
Materials Today Sustainability,journal
New Journal of Chemistry,journal
Physiological Entomology,journal
Weed Research,journal
Wiley Interdisciplinary Reviews: Computational Statistics,journal
Yearbook of medical informatics,journal
Arquivos brasileiros de cirurgia digestiva : ABCD = Brazilian archives of digestive surgery,journal
Astronomy and Computing,journal
China Agricultural Economic Review,journal
Clinical Practice and Epidemiology in Mental Health,journal
Communicative and Integrative Biology,journal
Creativity Research Journal,journal
IEEE Software,journal
Journal of Behavioral and Experimental Finance,journal
Journal of Engineering Design,journal
Journal of Maternal-Fetal and Neonatal Medicine,journal
Musculoskeletal Surgery,journal
Veterinary Sciences,journal
European Journal of Management and Business Economics,journal
Health Psychology Open,journal
Internal and Emergency Medicine,journal
Italian Journal of Pediatrics,journal
Journal of Artificial Intelligence and Soft Computing Research,journal
Race and Social Problems,journal
Timing and Time Perception,journal
Tourism Recreation Research,journal
Acta Mechanica,journal
Advances in Applied Probability,journal
American Journal of Archaeology,journal
Applicable Analysis and Discrete Mathematics,journal
Clinics in Laboratory Medicine,journal
Current Pharmaceutical Design,journal
Evaluation Review,journal
Growth Factors,journal
Human and Ecological Risk Assessment (HERA),journal
IEEE Journal of the Electron Devices Society,journal
International Journal of Music Education,journal
"Journal of Applied Mechanics, Transactions ASME",journal
Journal of Institutional Economics,journal
Journal of Psychiatric and Mental Health Nursing,journal
Modern China,journal
Natural Hazards Review,journal
Transplant Infectious Disease,journal
Inland Waters,journal
Journal of Animal Breeding and Genetics,journal
Journal of Gene Medicine,journal
Journal of Psychoactive Drugs,journal
Marine Georesources and Geotechnology,journal
Nursing in critical care,journal
Nutrition and Cancer,journal
Process Biochemistry,journal
Quality and Quantity,journal
Advanced Composite Materials,journal
American Journal of Audiology,journal
Austral Ecology,journal
Cancer Investigation,journal
Contemporary Italian Politics,journal
Journal of Perinatal Medicine,journal
Journal of Sociology,journal
Journal of Vector Ecology,journal
Linear and Multilinear Algebra,journal
Military Medical Research,journal
Advances in Computational Design,journal
Aging Male,journal
"Comparative Immunology, Microbiology and Infectious Diseases",journal
International Journal of Human-Computer Interaction,journal
Jahrbucher fur Nationalokonomie und Statistik,journal
Journal of Asthma,journal
Journal of Nursing Administration,journal
Modelling and Simulation in Materials Science and Engineering,journal
New York Journal of Mathematics,journal
Pervasive and Mobile Computing,journal
Revista Brasileira de Epidemiologia,journal
Atherosclerosis Supplements,journal
Blood Purification,journal
IEEE Robotics and Automation Magazine,journal
JBJS Essential Surgical Techniques,journal
Journal of Control and Decision,journal
Journal of Electronic Commerce Research,journal
Journal of Outdoor Recreation and Tourism,journal
Journal of Periodontal and Implant Science,journal
Journal of Thermal Spray Technology,journal
"Library Collections, Acquisition and Technical Services",journal
Mineral Processing and Extractive Metallurgy Review,journal
PACE - Pacing and Clinical Electrophysiology,journal
Revista Iberoamericana de Psicologia y Salud,journal
Advances in Cement Research,journal
Agroforestry Systems,journal
Annals of GIS,journal
"Catalysis, Structure and Reactivity",journal
Clinical Pharmacology: Advances and Applications,journal
Global Networks,journal
Journal fur Ornithologie,journal
Journal of Consciousness Studies,journal
Journal of Difference Equations and Applications,journal
Journal of Medical Systems,journal
Research in Pharmaceutical Sciences,journal
Simulation in Healthcare,journal
Theory and Practice of Logic Programming,journal
American Journal of the Medical Sciences,journal
Amphibia - Reptilia,journal
Artificial Organs,journal
Cognitive Neuropsychology,journal
Diabetes and Metabolic Syndrome: Clinical Research and Reviews,journal
Food Analytical Methods,journal
Healthcare Informatics Research,journal
ISPRS International Journal of Geo-Information,journal
Journal of Aging and Physical Activity,journal
