Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Conboy, K.","18633741000","Agility from first principles: Reconstructing the concept of agility in information systems development",2009,"Information Systems Research",20,"3",,329,354,,497,10.1287/isre.1090.0236,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70149115578&partnerID=40&md5=afaa1f78d8b8a7b95bce631ec1a64e18",Article,Final,"All Open Access, Green",Scopus,2-s2.0-70149115578
"Flint, D.J., Woodruff, R.B., Gardial, S.F.","7102950832; 7103001638; 6508037806","Exploring the phenomenon of customers' desired value change in a business-to-business context",2002,"Journal of Marketing",66,"4",,102,117,,495,10.1509/jmkg.66.4.102.18517,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036811331&partnerID=40&md5=7345da159c986b364d4dd82ee327dff1",Article,Final,"",Scopus,2-s2.0-0036811331
"Akkermans, H., Van Helden, K.","7003996949; 6507607947","Vicious and virtuous cycles in ERP implementation: A case study of interrelations between critical success factors",2002,"European Journal of Information Systems",11,"1",,35,46,,495,10.1057/palgrave.ejis.3000418,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036001767&partnerID=40&md5=f37bba0ff9f24b5a2b44f266e5f67790",Article,Final,"All Open Access, Green",Scopus,2-s2.0-0036001767
"Beck, K.","57223592235","Embracing change with extreme programming",1999,"Computer",32,"10",,70,77,,495,10.1109/2.796139,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032595618&partnerID=40&md5=38162e6bcd83c42b97200d3d20398d45",Article,Final,"",Scopus,2-s2.0-0032595618
"Duncan, N.B.","7006700885","Capturing flexibility of information technology infrastructure: A study of resource characteristics and their measure",1995,"Journal of Management Information Systems",12,"2",,37,57,,495,10.1080/07421222.1995.11518080,"https://www.scopus.com/inward/record.url?eid=2-s2.0-71549155056&partnerID=40&md5=e6b0ef7c4912fd0ef13cf05386140a20",Article,Final,"",Scopus,2-s2.0-71549155056
"Kitchenham, B., Pretorius, R., Budgen, D., Brereton, O.P., Turner, M., Niazi, M., Linkman, S.","7005427567; 26422376900; 6603873127; 7005724666; 7403215929; 14045585000; 6602580911","Systematic literature reviews in software engineering-A tertiary study",2010,"Information and Software Technology",52,"8",,792,805,,493,10.1016/j.infsof.2010.03.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79953727654&partnerID=40&md5=5da863366bb1e6f041ec226e6a7e2fbf",Review,Final,"",Scopus,2-s2.0-79953727654
"Agarwal, A., Shankar, R., Tiwari, M.K.","56377639100; 10638891800; 35427952100","Modeling the metrics of lean, agile and leagile supply chain: An ANP-based approach",2006,"European Journal of Operational Research",173,"1",,211,225,,493,10.1016/j.ejor.2004.12.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33748693686&partnerID=40&md5=ad064a4c441c350d8f2cbcf7109a9938",Article,Final,"",Scopus,2-s2.0-33748693686
"Kettinger, W.J., Lee, C.C.","6701382274; 7410158434","Perceived Service Quality and User Satisfaction with the Information Services Function",1994,"Decision Sciences",25,"5-6",,737,766,,492,10.1111/j.1540-5915.1994.tb01868.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84990587370&partnerID=40&md5=c3e76a3b3127417f138f31c44a5d912e",Article,Final,"",Scopus,2-s2.0-84990587370
"Lovallo, D., Kahneman, D.","6506452640; 7004331533","Delusions of Success: How Optimism Undermines Executives' Decisions",2003,"Harvard Business Review",81,"7",,56,63+117,,491,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1642277111&partnerID=40&md5=6e763ce88a5c51912224b3275dffdfee",Review,Final,"",Scopus,2-s2.0-1642277111
"Greenbaum, T.L.","",[No title available],1998,"The Handbook for Focus Group Research",,"",,,,,491,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003751104&partnerID=40&md5=42ddc73e921640e05fc72712da0ef21e",Article,Final,"",Scopus,2-s2.0-0003751104
"Kirsch, L.J.","7005939498","Portfolios of Control Modes and IS Project Management",1997,"Information Systems Research",8,"3",,215,239,,491,10.1287/isre.8.3.215,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031500151&partnerID=40&md5=5e8872b4d65690a1171a05113577691a",Article,Final,"",Scopus,2-s2.0-0031500151
"Barki, H., Rivard, S., Talbot, J.","57202939159; 7003383915; 7202205960","Toward an assessment of software development risk",1993,"Journal of Management Information Systems",10,"2",,203,225,,491,10.1080/07421222.1993.11518006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-71549173177&partnerID=40&md5=cb37955d1f15f926be4e7b80dbd2a1f5",Article,Final,"",Scopus,2-s2.0-71549173177
"Chow, T., Cao, D.-B.","24068743100; 24068794000","A survey study of critical success factors in agile software projects",2008,"Journal of Systems and Software",81,"6",,961,971,,490,10.1016/j.jss.2007.08.020,"https://www.scopus.com/inward/record.url?eid=2-s2.0-42049093568&partnerID=40&md5=673826d9a792cbc43d56daea7fd0ea18",Article,Final,"",Scopus,2-s2.0-42049093568
"Rigby, D.K., Reichheld, F.F., Schefter, P.","7005511168; 6602233078; 9133105300","Avoid the four perils of CRM",2002,"Harvard Business Review",80,"2",,101,,,490,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036481247&partnerID=40&md5=8b4ca59b5c737b3434e4c9e63250ae7d",Review,Final,"",Scopus,2-s2.0-0036481247
"Volberda, H.W.","",[No title available],1998,"Building the Flexible Firm: How to Remain Competitive",,"",,,,,490,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003528687&partnerID=40&md5=0ac604dd906651cac524a02968d8ae90",Article,Final,"",Scopus,2-s2.0-0003528687
"Kaplan, R.S., Norton, D.P."," ",[No title available],1996,"Translating Strategy into Action: The Balanced Scorecard",,"",,,,,490,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003454190&partnerID=40&md5=37b4fc891ee351367a3dbf67e895bcf7",Article,Final,"",Scopus,2-s2.0-0003454190
"Storper, M., Salais, R."," ",[No title available],1997,"Worlds of Production: The Action Frameworks of the Economy",,"",,,,,488,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003558064&partnerID=40&md5=f9555da88a956be3861ed92c46224410",Article,Final,"",Scopus,2-s2.0-0003558064
"Baskerville, R., Myers, M.D."," ","Special issue on action research in information systems: Making IS research relevant to practice - foreword",2004,"MIS Quarterly",28,"3",,329,335,,487,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-16344391307&partnerID=40&md5=b1083730f8471729fa51df6d00c970f4",Article,Final,"",Scopus,2-s2.0-16344391307
"Brancheau, J.C., Wetherbe, J.C.","6603411114; 6603733835","Key issues in information systems management",1987,"MIS Quarterly: Management Information Systems",11,"1",,23,36,,487,10.2307/248822,"https://www.scopus.com/inward/record.url?eid=2-s2.0-55249089317&partnerID=40&md5=3e891b1b2767883300c70593ed63b3f8",Article,Final,"",Scopus,2-s2.0-55249089317
"Fiss, P.C., Zajac, E.J.","8372465200; 7003447304","The symbolic management of strategic change: Sensegiving via framing and decoupling",2006,"Academy of Management Journal",49,"6",,1173,1193,,486,10.5465/AMJ.2006.23478255,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846620685&partnerID=40&md5=b2f71412e91239598dc8fec39b36cde2",Article,Final,"",Scopus,2-s2.0-33846620685
"Kulkarni, U.R., Ravindran, S., Freeze, R.","7004278258; 7005194492; 16315433700","A knowledge management success model: Theoretical development and empirical validation",2006,"Journal of Management Information Systems",23,"3",,309,347,,484,10.2753/MIS0742-1222230311,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249029607&partnerID=40&md5=94ab37b0efb51330c87d7c2ff5502533",Article,Final,"",Scopus,2-s2.0-34249029607
"Rouleau, L.","26644290300","Micro-practices of strategic sensemaking and sensegiving: How middle managers interpret and sell change every day",2005,"Journal of Management Studies",42,"7",,1413,1441,,483,10.1111/j.1467-6486.2005.00549.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27844589408&partnerID=40&md5=269170376bccadfb448d13c3cc24a7ce",Review,Final,"",Scopus,2-s2.0-27844589408
"Antaki, C.","",[No title available],1994,"Explaining and Arguing: The Social Organization of Accounts",,"",,,,,483,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937313313&partnerID=40&md5=e183b3c47a38bfebb2ab0ea68fc15072",Article,Final,"",Scopus,2-s2.0-84937313313
"Dill, W.R.","","Environment as an influence on managerial autonomy",1958,"Administrative Science Quarterly",2,"4",,409,443,,483,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84953510404&partnerID=40&md5=11a9931b182478f3d1ff5eadfe9276e7",Article,Final,"",Scopus,2-s2.0-84953510404
"Garud, R., Karnoe, P."," ","Path creation as a process of mindful deviation",2001,"Path Dependence and Creation",,"",,1,38,,481,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003244421&partnerID=40&md5=4af4e6feda4fe2e67e1ea65c5d671c85",Article,Final,"",Scopus,2-s2.0-0003244421
"Nicholson, N., Soane, E., Fenton-O'Creevy, M., Willman, P.","11042231200; 6508371529; 35584332100; 6603397255","Personality and domain-specific risk taking",2005,"Journal of Risk Research",8,"2",,157,176,,480,10.1080/1366987032000123856,"https://www.scopus.com/inward/record.url?eid=2-s2.0-17344370576&partnerID=40&md5=fb87e761ae7954e953a9cb96266b9aff",Article,Final,"",Scopus,2-s2.0-17344370576
"Cleland, D.I.","",[No title available],1999,"Project Management: Strategic Design and Implementation",,"",,,,,480,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004115714&partnerID=40&md5=4714802c40ddea2fa6e071a72acbd03e",Article,Final,"",Scopus,2-s2.0-0004115714
"Morris, P.W.G.","",[No title available],1994,"The Management of Projects",,"",,,,,477,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003725868&partnerID=40&md5=52b6b3f6a3c6281fb4d762056081c625",Article,Final,"",Scopus,2-s2.0-0003725868
"Lazarus, R.S., DeLongis, A., Folkman, S., Gruen, R.","7102571892; 6603509067; 7004403216; 7006821239","Stress and Adaptational Outcomes. The Problem of Confounded Measures",1985,"American Psychologist",40,"7",,770,779,,475,10.1037/0003-066X.40.7.770,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0022090992&partnerID=40&md5=a0a3a201aa068de678ed527a0e449b67",Article,Final,"",Scopus,2-s2.0-0022090992
"Wu, J.-H., Wang, Y.-M.","7409252938; 13807008700","Measuring KMS success: A respecification of the DeLone and McLean's model",2006,"Information and Management",43,"6",,728,739,,474,10.1016/j.im.2006.05.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33747849877&partnerID=40&md5=8a841d2add0d19414a6bd961ba1b9fe2",Article,Final,"",Scopus,2-s2.0-33747849877
"Habermas, J.","",[No title available],1992,"Postmetaphysical Thinking",,"",,,,,474,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004130431&partnerID=40&md5=02da6c39798fa4aefc4fbc87d379146f",Article,Final,"",Scopus,2-s2.0-0004130431
"Urquhart, C., Lehmann, H., Myers, M.D.","7004725545; 8599782600; 7402143233","Putting the 'theory' back into grounded theory: Guidelines for grounded theory studies in information systems",2010,"Information Systems Journal",20,"4",,357,381,,472,10.1111/j.1365-2575.2009.00328.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77954636623&partnerID=40&md5=e93bcaeae457863741036d423ab5123c",Article,Final,"",Scopus,2-s2.0-77954636623
"Womack, J.P., Jones, D.T."," ","From lean production to the lean enterprise",1994,"Harvard Business Review",,"2",,93,103,,472,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002821444&partnerID=40&md5=0f09a536e496a6035d7596c882717b22",Article,Final,"",Scopus,2-s2.0-0002821444
"Kirsch, L.J.","7005939498","The Management of Complex Tasks in Organizations: Controlling the Systems Development Process",1996,"Organization Science",7,"1",,1,21,,470,10.1287/orsc.7.1.1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0642314444&partnerID=40&md5=5930e7f1c0e83d0dc406b07ba2e2bd14",Article,Final,"",Scopus,2-s2.0-0642314444
"Ashford, S.J., Tsui, A.S."," ","Self-regulation for managerial effectiveness: The role of active feedback seeking",1991,"Academy of Management Journal",34,"2",,251,280,,470,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001210622&partnerID=40&md5=51231b8f67d80f6eb02a22d40afc6ccc",Article,Final,"",Scopus,2-s2.0-0001210622
"Ocasio, W.","6603423569","Attention to Attention",2011,"Organization Science",22,"5",,1286,1296,,468,10.1287/orsc.1100.0602,"https://www.scopus.com/inward/record.url?eid=2-s2.0-82255167593&partnerID=40&md5=86384f1986af1947c9d9083aa77f11cb",Article,Final,"",Scopus,2-s2.0-82255167593
"Starbuck, W.H., Milliken, F.J."," ","Executives' perceptual filters: What they notice and how they make sense",1988,"The Executive Effect: Concepts and Methods for Studying Top Managers",,"",,35,65,,468,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001890187&partnerID=40&md5=0781dde5a090babf57ede265b7cf8cf2",Article,Final,"",Scopus,2-s2.0-0001890187
"Birkland, T.A.","6701377929","Focusing events, mobilization, and agenda setting",1998,"Journal of Public Policy",18,"1",,53,74,,466,10.1017/S0143814X98000038,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032321694&partnerID=40&md5=2c9b37d0e5e67c81ebd67b48ecd8246a",Article,Final,"",Scopus,2-s2.0-0032321694
"Boynton, A.C., Zmud, R.W., Jacobs, G.C.","7005127675; 7004338389; 7203024015","The influence of IT management practice on IT use in large organizations",1994,"MIS Quarterly: Management Information Systems",18,"3",,299,316,,466,10.2307/249620,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000880687&partnerID=40&md5=0d6bc56b7cf3eb21766bb1398d62542b",Article,Final,"",Scopus,2-s2.0-0000880687
"de Wit, A.","24396296200","Measurement of project success",1988,"International Journal of Project Management",6,"3",,164,170,,466,10.1016/0263-7863(88)90043-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33749569777&partnerID=40&md5=3787cb60f955871e45043b2b5925bc60",Article,Final,"",Scopus,2-s2.0-33749569777
"Suddaby, R.","6506742499","Editor's comments: Construct clarity in theories of management and organization",2010,"Academy of Management Review",35,"3",,346,357,,465,10.5465/AMR.2010.51141319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953350978&partnerID=40&md5=127e203a9c876c82dfbfd56456832136",Review,Final,"",Scopus,2-s2.0-77953350978
"Choudhury, V., Sabherwal, R.","6603056358; 6701836761","Portfolios of Control in Outsourced Software Development Projects",2003,"Information Systems Research",14,"3",,291,314,,465,10.1287/isre.14.3.291.16563,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0141749138&partnerID=40&md5=a15c2d1b05b2abf4714607fe3b351b2a",Article,Final,"",Scopus,2-s2.0-0141749138
"Weitzman, M.L.","","Optimal search for the best alternative",1979,"Econometrica",47,"3",,641,654,,463,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000531531&partnerID=40&md5=3041c6c33c9d4516d1537253d7bfdd15",Article,Final,"",Scopus,2-s2.0-0000531531
"Lacity, M.C., Khan, S.A., Willcocks, L.P.","6701506017; 55596385600; 7003958503","A review of the IT outsourcing literature: Insights for practice",2009,"Journal of Strategic Information Systems",18,"3",,130,146,,461,10.1016/j.jsis.2009.06.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70349118618&partnerID=40&md5=1c20b60e9865c106238975fe44452612",Article,Final,"",Scopus,2-s2.0-70349118618
"Gable, G.G., Sedera, D., Chan, T.","6701673705; 25724640500; 7402687512","Re-conceptualizing information system success: The IS-impact measurement model",2008,"Journal of the Association for Information Systems",9,"7",,377,408,,461,10.17705/1jais.00164,"https://www.scopus.com/inward/record.url?eid=2-s2.0-57149105774&partnerID=40&md5=0673337a322d4a677af637416ae64a15",Article,Final,"",Scopus,2-s2.0-57149105774
"Hopwood, A.G.","","An empirical study of the role of accounting data in performance evaluation",1972,"Journal of Accounting Research",10,"SUPPL.",,156,182,,461,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000185630&partnerID=40&md5=c401b54d9ffbafc334b93fce620a114e",Article,Final,"",Scopus,2-s2.0-0000185630
"Pfeffer, J.","","The ambiguity of leadership",1977,"Academy of Management Review",2,"1",,104,112,,460,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000828385&partnerID=40&md5=bb394eceb23622ab671698bbcb0dad26",Article,Final,"",Scopus,2-s2.0-0000828385
"Funder, D.C.","7004664549","Errors and Mistakes: Evaluating the Accuracy of Social Judgment",1987,"Psychological Bulletin",101,"1",,75,90,,459,10.1037/0033-2909.101.1.75,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0023075952&partnerID=40&md5=a8eac573bfc5829c4a8d9aec220ffb0b",Review,Final,"All Open Access, Green",Scopus,2-s2.0-0023075952
"Earl, M.J.","","Experiences in strategic information systems planning",1993,"MIS Quarterly",17,"1",,1,24,,457,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000498345&partnerID=40&md5=c133632645bd5bd830b80770d93f0630",Article,Final,"",Scopus,2-s2.0-0000498345
"Shrivastava, P.","",[No title available],1987,"Bhopal: Anatomy of a Crisis",,"",,,,,457,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004291563&partnerID=40&md5=95c149b27b1b2731a61043afecac277e",Article,Final,"",Scopus,2-s2.0-0004291563
"Sabherwal, R., Jeyaraj, A., Chowa, C.","6701836761; 16426012500; 15520617000","Information system success: Individual and organizational determinants",2006,"Management Science",52,"12",,1849,1864,,456,10.1287/mnsc.1060.0583,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845529345&partnerID=40&md5=a77b32f7b95d4844fb375ef5a55020ed",Article,Final,"All Open Access, Green",Scopus,2-s2.0-33845529345
