Authors,Title,Year,Source title,Link,Document Type,Source
"Grover V.","An Empirically Derived Model for the Adoption of Customer‐based Interorganizational Systems",1993,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990610714&doi=10.1111%2fj.1540-5915.1993.tb01295.x&partnerID=40&md5=cb2e0cbce644f4b357df7c2a53d85d5a",Article,Scopus
"Hedges L.V., Pigott T.D.","The power of statistical tests in meta-analysis",2001,"Psychological Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035459399&doi=10.1037%2f1082-989x.6.3.203&partnerID=40&md5=85df436f1033a3ff29f0fbd0bd2edb42",Article,Scopus
[No author name available],[No title available],2008,"United Nations E-Government Survey 2008",,,Scopus
"Brancheau J.C., Janz B.D., Wetherbe J.C.","Key issues in information systems management: 1994-95 SIM delphi results",1996,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744281201&doi=10.2307%2f249479&partnerID=40&md5=b4e1a562f321f6eb0395c91b74be2905",Article,Scopus
"Netemeyer R.G., Johnston M.W., Burton S.","Analysis of Role Conflict and Role Ambiguity in a Structural Equations Framework",1990,"Journal of Applied Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149208418&doi=10.1037%2f0021-9010.75.2.148&partnerID=40&md5=30070bad3bfbfc7af0337b25c6a20f06",Article,Scopus
"Venkatesh V., Davis F.D., Morris M.G.","Dead or alive? The development, trajectory and future of technology adoption research",2007,"Journal of the Association for Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43649083365&doi=10.17705%2f1jais.00120&partnerID=40&md5=6f07723917bf53b5806c8c9c4dbf4184",Article,Scopus
"Jarvenpaa S.L., Ives B.","Executive involvement and participation in the management of information technology",1991,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039396840&doi=10.2307%2f249382&partnerID=40&md5=76858510df42a7fa4df0b5464c0f9435",Article,Scopus
"Williams L., Kessler R.R., Cunningham W., Jeffries R.","Strengthening the case for pair programming",2000,"IEEE Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034224238&doi=10.1109%2f52.854064&partnerID=40&md5=0c905ad83434595dc7d96618d22da381",Article,Scopus
"Hage J., Aiken M.",[No title available],1970,"Social Change in Complex Organizations",,,Scopus
"Venkatesh V., Brown S.A., Maruping L.M., Bala H.","Predicting different conceptualizations of system USE: The competing roles of behavioral intention, facilitating conditions, and behavioral expectation",2008,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50249107569&doi=10.2307%2f25148853&partnerID=40&md5=dabbbdbb1df091e7d3d950bdbc49f047",Article,Scopus
"Kirsch L.J.","The Management of Complex Tasks in Organizations: Controlling the Systems Development Process",1996,"Organization Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642314444&doi=10.1287%2forsc.7.1.1&partnerID=40&md5=77922b5f733f4d5db34f6ffe47a71a56",Article,Scopus
"Chang M.K.","Predicting unethical behavior: A comparison of the theory of reasoned action and the theory of planned behavior",1998,"Journal of Business Ethics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032325831&doi=10.1023%2fA%3a1005721401993&partnerID=40&md5=aaf818501c4c5223e20c57b041b27be3",Review,Scopus
"Sewell G.","The discipline of teams: The control of team-based industrial work through electronic and peer surveillance",1998,"Administrative Science Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032220647&doi=10.2307%2f2393857&partnerID=40&md5=763af6ae9c97c993567a7038f1d74260",Article,Scopus
"Hill T., Smith N.D., Mann M.F.","Role of Efficacy Expectations in Predicting the Decision to Use Advanced Technologies: The Case of Computers",1987,"Journal of Applied Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002111266&doi=10.1037%2f0021-9010.72.2.307&partnerID=40&md5=10de9c073730af602608325eb19d7c1e",Article,Scopus
"Shih Y.-Y., Fang K.","The use of a decomposed theory of planned behavior to study Internet banking in Taiwan",2004,"Internet Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042771085&doi=10.1108%2f10662240410542643&partnerID=40&md5=c2c57497762324984c4209ac882a8568",Article,Scopus
"Norris D.F., Moon M.J.","Advancing E-government at the grassroots: Tortoise or hare¿",2005,"Public Administration Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12344317788&doi=10.1111%2fj.1540-6210.2005.00431.x&partnerID=40&md5=99e64d24a4c67098ad1aa28b05ed67c3",Review,Scopus
"Jackson C.M., Chow S., Leitch R.A.","Toward an understanding of the behavioral intention to use an information system",1997,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039646940&doi=10.1111%2fj.1540-5915.1997.tb01315.x&partnerID=40&md5=8821b870443bd451fd7159132cae4d24",Article,Scopus
"Gable G.G., Sedera D., Chan T.","Re-conceptualizing information system success: The IS-impact measurement model",2008,"Journal of the Association for Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149105774&doi=10.17705%2f1jais.00164&partnerID=40&md5=d208f57ac3f5cd3d15071538551bbce0",Article,Scopus
"Mendenhall W., Sincich T.",[No title available],1996,"A Second Course in Statistics: Regression Analysis",,,Scopus
"Bagozzi R.P., Warshaw P.R.","Trying to consume",1990,"Journal of Consumer Research",,,Scopus
"Fazio R.H., Williams C.J.","Attitude Accessibility as a Moderator of the Attitude-Perception and Attitude-Behavior Relations. An Investigation of the 1984 Presidential Election",1986,"Journal of Personality and Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022773158&doi=10.1037%2f0022-3514.51.3.505&partnerID=40&md5=6d34944821945766a950483725708738",Article,Scopus
"Twenge J.M.","Changes in masculine and feminine traits over time: A meta-analysis",1997,"Sex Roles","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031496377&doi=10.1007%2fBF02766650&partnerID=40&md5=184405b23c884086f0e1fc22cc00b0a3",Article,Scopus
"Chiu C.-M., Wang E.T.G.","Understanding Web-based learning continuance intention: The role of subjective task value",2008,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41749117940&doi=10.1016%2fj.im.2008.02.003&partnerID=40&md5=e7e8d313ca5ae7d259abb1cdb25fff54",Article,Scopus
"Sabherwal R., Jeyaraj A., Chowa C.","Information system success: Individual and organizational determinants",2006,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845529345&doi=10.1287%2fmnsc.1060.0583&partnerID=40&md5=6758f7ccf42acfcd0847be48725b6255",Article,Scopus
"Johansen R.",[No title available],1988,"Groupware: Computer Support for Business Teams",,,Scopus
"Davison R.M., Martinsons M.G., Kock N.","Principles of canonical action research",2004,"Information Systems Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347270404&doi=10.1111%2fj.1365-2575.2004.00162.x&partnerID=40&md5=5cd0a98d03a65e89200980e895596040",Article,Scopus
"Deci E.L.","Intrinsic motivation, extrinsic reinforcement, and inequity",1972,"Journal of Personality and Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001493310&doi=10.1037%2fh0032355&partnerID=40&md5=52d02ba29f75578d97d8b2a8ad2e00d6",Article,Scopus
"Gattiker T.F., Goodhue D.L.","What happens after ERP implementation: Understanding the impact of interdependence and differentiation on plant-level outcomes",2005,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745035508&doi=10.2307%2f25148695&partnerID=40&md5=bcaf21cfe1afb4ed7162432590280f56",Article,Scopus
"Brown S.A., Massey A.P., Montoya-Weiss M.M., Burkman J.R.","Do I really have to? User acceptance of mandated technology",2002,"European Journal of Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036922102&doi=10.1057%2fpalgrave.ejis.3000438&partnerID=40&md5=2f30fe46e5783c7d5190ddc750b46482",Article,Scopus
"Fulk J., Steinfield C.W., Schmitz J., Power J.G.","A Social Information Processing Model of Media Use in Organizations",1987,"Communication Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965629744&doi=10.1177%2f009365087014005005&partnerID=40&md5=4e167ee5f55fc00f9003149a4e645888",Article,Scopus
"Harrison M.I., Koppel R., Bar-Lev S.","Unintended Consequences of Information Technologies in Health Care-An Interactive Sociotechnical Analysis",2007,"Journal of the American Medical Informatics Association","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548489645&doi=10.1197%2fjamia.M2384&partnerID=40&md5=bc290f9aa518cc02eaf187158f7c68af",Article,Scopus
"Henderson John C., Lee Soonchul","Managing I/S design teams. A control theories perspective",1992,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026872084&doi=10.1287%2fmnsc.38.6.757&partnerID=40&md5=24786c542c0af2926f77c87cfa8b0ede",Article,Scopus
"Kling R.","Social Analyses of Computing: Theoretical Perspectives in Recent Empirical Research",1980,"ACM Computing Surveys (CSUR)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976842442&doi=10.1145%2f356802.356806&partnerID=40&md5=8b1a2e59555c0f17575d69c097d1c19a",Article,Scopus
"Bollen K.A., Hoyle R.H.","Perceived cohesion: A conceptual and empirical examination",1990,"Social Forces","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963071597&doi=10.1093%2fsf%2f69.2.479&partnerID=40&md5=aaf27313d6824d0041f535498006154c",Article,Scopus
"Gallivan M.J.","Organizational Adoption and Assimilation of Complex Technological Innovations: Development and Application of a New Framework",2001,"Data Base for Advances in Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002263438&doi=10.1145%2f506724.506729&partnerID=40&md5=0ba300df0abfac40a309d7242c21edfc",Article,Scopus
"Charng H.W., Piliavin J.A., Callero P.L.","Role identity and reasoned action in the prediction of repeated behavior",1988,"Social Psychology Quarterly",,,Scopus
"Warshaw P.R., Davis F.D.","Disentangling behavioral intention and behavioral expectation",1985,"Journal of Experimental Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001748058&doi=10.1016%2f0022-1031%2885%2990017-4&partnerID=40&md5=b4d5aa17d7b12593686e4f0657212a92",Article,Scopus
"Purvis R.L., Sambamurthy V., Zmud R.W.","The Assimilation of Knowledge Platforms in Organizations: An Empirical Investigation",2001,"Organization Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035611785&doi=10.1287%2forsc.12.2.117.10115&partnerID=40&md5=bbda7f5b5b2b724a713893ff549d9eec",Article,Scopus
"Kunin C.M.","Resistance to antimicrobial drugs - A worldwide calamity",1993,"Annals of Internal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027531810&doi=10.7326%2f0003-4819-118-7-199304010-00011&partnerID=40&md5=0e332e9967e4879fa52332bdb509e7ec",Review,Scopus
"Hsieh J.J.P.-A., Rai A., Keil M.","Understanding digital inequality: Comparing continued use behavioral models of the socio-economically advantaged and disadvantaged",2008,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40749113599&doi=10.2307%2f25148830&partnerID=40&md5=2828b105b478cd3090584aa0f44d1ba0",Article,Scopus
"Hoffman P.J.","The paramorphic representation of clinical judgment",1960,"Psychological Bulletin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001172853&doi=10.1037%2fh0047807&partnerID=40&md5=643199c540b8e41a2daa83041052cd01",Article,Scopus
"Chin W.W.",[No title available],1998,"The Partial Least Squares Approach to Structural Equation Modeling",,,Scopus
"Loher B.T., Noe R.A., Moeller N.L., Fitzgerald M.P.","A Meta-Analysis of the Relation of Job Characteristics to Job Satisfaction",1985,"Journal of Applied Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149370729&doi=10.1037%2f0021-9010.70.2.280&partnerID=40&md5=e70ddbbe98de99f7f972fcc5716d0f56",Article,Scopus
"Thompson R.L., Higgins C.A., Howell J.M.","Influence of experience on personal computer utilization: Testing a conceptual model",1994,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001466354&doi=10.1080%2f07421222.1994.11518035&partnerID=40&md5=7370b149742c74faccb200ce98f2b65b",Article,Scopus
"Rice R.E., Aydin C.","Attitudes toward new organizational technology: Network proximity as a mechanism for social information processing",1991,"Administrative Science Quarterly",,,Scopus
"McKean E.",[No title available],2005,"The New Oxford American Dictionary",,,Scopus
"Yoo Y., Alavi M.","Media and group cohesion: Relative influences on social presence, task participation, and group consensus",2001,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013111863&doi=10.2307%2f3250922&partnerID=40&md5=5cefebbae341e53de49d209d6227a02e",Article,Scopus
"Hoffer J.A., George J.F., Valacich J.S.",[No title available],1999,"Modern Systems Analysis and Design",,,Scopus
"Orlikowski W.J., Yates J., Okamura K., Fujimoto M.","Shaping electronic communication: The metastructuring of technology in the context of use",1995,"Organization Science",,,Scopus
"Orlikowski Wanda J.","Learning from notes: Organizational issues in groupware implementation",1992,"Proceedings of the Conference on Computer-Supported Cooperative Work","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027003687&partnerID=40&md5=f12edf0db7ca941a144622dc839fa33b",Conference Paper,Scopus
"Langer E.J.","The psychology of control",1983,"The Psychology of Control",,,Scopus
"Brancheau J.C., Wetherbe J.C.","The adoption of spreadsheet software: Testing innovation diffusion theory in the context of end-user computing",1990,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549084964&doi=10.1287%2fisre.1.2.115&partnerID=40&md5=8507ffb0e39ed5539d734b86d279152d",Article,Scopus
"Ginzberg Michael J.","EARLY DIAGNOSIS OF MIS IMPLEMENTATION FAILURE: PROMISING RESULTS AND UNANSWERED QUESTIONS.",1981,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019552947&doi=10.1287%2fmnsc.27.4.459&partnerID=40&md5=1c11058f9253d6da8787d711e50b39ef",Article,Scopus
"Jessop B.","Institutional re(turns) and the strategic - Relational approach",2001,"Environment and Planning A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034882118&doi=10.1068%2fa32183&partnerID=40&md5=f1c97eb3131ce8150ba23c6f2bc2c019",Article,Scopus
"Plouffe C.R., Hulland J.S., Vandenbosch M.","Research Report: Richness Versus Parsimony in Modeling Technology Adoption Decisions - Understanding Merchant Adoption of a Smart Card-Based Payment System",2001,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035608834&doi=10.1287%2fisre.12.2.208.9697&partnerID=40&md5=f122826a3e5dc4220704ca601b5a2745",Article,Scopus
"Edwards J.R.","Ten Difference Score Myths",2001,"Organizational Research Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012075020&doi=10.1177%2f109442810143005&partnerID=40&md5=b798b8b7b30cdb9a390daa956b6c05fd",Article,Scopus
"Boomsma A.","The robustness of LISREL against small sample sizes in factor analysis models",1982,"Systems under Indirect Observation: Causality, Structure, Prediction",,,Scopus
