Authors,Title,Year,Source title,Link,Document Type,Source
"McLoughlin I., Badham R., Couchman P.","Rethinking political process in technological change: Socio-technical configurations and frames",2000,"Technology Analysis and Strategic Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034035145&doi=10.1080%2f095373200107210&partnerID=40&md5=e349673e8a8c3e75810e8ad2bded9ff0",Article,Scopus
"Gobeli David H., Koenig Harold F., Bechinger Iris","Managing conflict in software development teams: A multilevel analysis",1998,"Journal of Product Innovation Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032166183&doi=10.1016%2fS0737-6782%2898%2900011-3&partnerID=40&md5=20c4c875105e09123a83b98eb8094008",Article,Scopus
"Scott W.R.","Technology and structure: An organization-level perspective",1990,"Technology and Organizations",,,Scopus
"Drummond H.","The politics of risk: Trials and tribulations of the Taurus project",1996,"Journal of Information Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030366708&doi=10.1057%2fjit.1996.8&partnerID=40&md5=9d07dae9c8a9971ca85cf47686261f55",Article,Scopus
"Cooprider J.G., Henderson J.C.","Technology-process fit: Perspectives on achieving prototyping effectiveness",1990,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449934578&doi=10.1080%2f07421222.1990.11517897&partnerID=40&md5=37cc1586fb536ffd94a91ecc80c821db",Article,Scopus
"Costa H.R., Barros M.d.O., Travassos G.H.","Evaluating software project portfolio risks",2007,"Journal of Systems and Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751338986&doi=10.1016%2fj.jss.2006.03.038&partnerID=40&md5=40c62cd8d82e5e7816842cd13cce27c0",Article,Scopus
"Cule P., Schmidt R., Lyytinen K., Keil M.","Strategies for heading off is project failure",2000,"Information Systems Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023885470&doi=10.1201%2f1078%2f43191.17.2.20000301%2f31229.8&partnerID=40&md5=4690fde9a2e80d7f6f158428ee11d445",Article,Scopus
"Duchessi P., Schaninger C.M., Hobbs D.R.","Implementing a Manufacturing Planning and Control Information System",1989,"California Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931163660&doi=10.2307%2f41166571&partnerID=40&md5=0d3ab4e9cd205bb01cb5a8dc6375b96f",Article,Scopus
"Garraghan G.J.",[No title available],1946,"A Guide to Historical Method",,,Scopus
"Heeks R.B.","Software Strategies in Developing Countries",1999,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347741621&doi=10.1145%2f303849.303853&partnerID=40&md5=3d496981be6377b76bfc3915a4279d7c",Article,Scopus
"Blackburn J.D., Hoedemaker G., Luk N., Van Wassenhove","Concurrent software engineering: prospects and pitfalls",1996,"IEEE Transactions on Engineering Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030143376&doi=10.1109%2f17.509983&partnerID=40&md5=95a7503fb593c12312216d59e8f00938",Article,Scopus
"Clarke L.","The disqualification heuristic: When do organizations misperceive risk?",1993,"Research in Social Problems and Public Policy",,,Scopus
"Kling R.","The organizational context of user-centered software designs",1977,"MIS Quarterly",,,Scopus
"Constantine L.L.","Work organization: Paradigms for project management and organization",1993,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027677890&doi=10.1145%2f163430.163435&partnerID=40&md5=bd5b866db6cb55ae8949699dac747c44",Article,Scopus
"Ruefli T.W.","Mean-variance approaches to risk-return relationships in strategy: Paradox lost",1990,"Management Science",,,Scopus
"Maccrimmon K.R., Wehrung D.A.","A portfolio of risk measures",1985,"Theory and Decision","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001903561&doi=10.1007%2fBF00134352&partnerID=40&md5=31dc805a714221873c097c2aa8d7168f",Article,Scopus
"Taylor H.","Critical risks in outsourced it projects: The intractable and the unforeseen",2006,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750715130&doi=10.1145%2f1167838.1167840&partnerID=40&md5=2989e36670f81b5ad9f281fe4a4c4075",Review,Scopus
"Natovich J.","Vendor related risks in IT development: A chronology of an outsourced project failure",2003,"Technology Analysis and Strategic Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242426499&doi=10.1080%2f095373203000136015&partnerID=40&md5=f32377c5445f1424e645457a1fa0281f",Article,Scopus
"Klein G.","An overview of naturalistic decision making applications",1997,"Naturalistic Decision Making",,,Scopus
"Brint S.",[No title available],1994,"In an Age of Experts",,,Scopus
"Keen P.","Every Manager's Guide to Information Technology",1991,"Every Manager's Guide to Information Technology",,,Scopus
"Zahedi F.","Reliability of information systems based on the critical success factors - formulation",1987,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042483260&doi=10.2307%2f249362&partnerID=40&md5=2fd059368638c4e86e6ab7b5ef5d322f",Article,Scopus
"Gerwin D.","Relationships between structure and technology",1981,"Handbook of Organizational Design",,,Scopus
"Nikolopoulos K., Metaxiotis K., Lekatis N., Assimakopoulos V.","Integrating industrial maintenance strategy into ERP",2003,"Industrial Management and Data Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042363413&doi=10.1108%2f02635570310465661&partnerID=40&md5=149b620836cec9b297ca627350863ea4",Review,Scopus
"Hughes C.T., Gibson M.L.","Students as surrogates for managers in a decision-making environment: An experimental study",1991,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037550861&doi=10.1080%2f07421222.1991.11517925&partnerID=40&md5=b92b3e664ebe169ee1aaf1e74fa91688",Article,Scopus
"Aram J.D.","The paradox of interdependent relations in the field of social issues in management",1989,"Academy of Management Review",,,Scopus
"Joyce W.F.","Matrix organization: A social experiment",1986,"Academy of Management Journal",,,Scopus
"Ferlie E.","Quasi strategy: Strategic management in the contemporary public sector",2002,"Handbook of Strategy and Management",,,Scopus
"Lawrence J.A.","Expertise on the bench: Modeling magistrates' judicial decision-making",1988,"The Nature of Expertise",,,Scopus
"Johnson G., Thomas H.","The industry context of strategy, structure and performance: The U.K. brewing industry",1987,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989006331&doi=10.1002%2fsmj.4250080405&partnerID=40&md5=2ec7282b462be7fcf14fec40b917e028",Article,Scopus
"Kadous K., Sedor L.M.","The Efficacy of Third-Party Consultation in Preventing Managerial Escalation of Commitment: The Role of Mental Representations",2004,"Contemporary Accounting Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2142760976&doi=10.1506%2fr0mh-w9h9-cqjd-1356&partnerID=40&md5=a655e815ec7fdad66323e3f5d0bf2131",Article,Scopus
"Hedelin L., Allwood C.M.","IT and strategic decision making",2002,"Industrial Management & Data Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036262703&doi=10.1108%2f02635570210421318&partnerID=40&md5=3ed3268e01d63804264c4a1c7a468f87",Article,Scopus
"Heemstra F.J., Kusters R.J.","Dealing with risk: A practical approach",1996,"Journal of Information Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030351428&doi=10.1057%2fjit.1996.7&partnerID=40&md5=2b85e804ae76752c68c08b82a1521b80",Article,Scopus
"Patanakul P., Iewwongcharoen B., Milosevic D.","An empirical study on the use of project management tools and techniques across project life-cycle and their impact on project success",2010,"Journal of General Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955800413&doi=10.1177%2f030630701003500304&partnerID=40&md5=22c899caffadee94f49e1192a308782d",Article,Scopus
"Reifer D.","Ten deadly risks in internet and intranet software development",2002,"IEEE Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036496411&doi=10.1109%2f52.991324&partnerID=40&md5=37703c9be46d2e75c7053ac2f0a0aa8b",Article,Scopus
"Carr C.L.","A psychometric evaluation of the expectations, perceptions, and difference-scores generated by the IS-adapted servqual instrument",2002,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036056886&doi=10.1111%2fj.1540-5915.2002.tb01645.x&partnerID=40&md5=792e2da42e4d6295705556828c4c74a3",Article,Scopus
"Markus M.L.","The qualitative difference in information systems research and practice",1997,"Information Systems and Qualitative Research",,,Scopus
"Lyytinen K., Mathiassen L., Ropponen J.","A Framework for software risk management",1996,"Journal of Information Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030366929&doi=10.1057%2fjit.1996.2&partnerID=40&md5=e12bcf5e6400a1e59f215d0f974624dc",Article,Scopus
"Tucker A.B.","Computing curricula 1991",1991,"Communications of the ACM",,,Scopus
"Andersen N., Kensing F., Lundin J., Mathiassen L., Munk-Madsen A., Rasbech M., Sorgaard P.",[No title available],1990,"Professional Systems Development: Experience, Ideas and Action",,,Scopus
"Bobbitt Jr. H.R., Ford J.D.","Decision-maker choice as a determinant of organizational structure",1980,"Academy of Management Review",,,Scopus
"Azad B., Faraj S.","Making e-Government systems workable: Exploring the evolution of frames",2008,"Journal of Strategic Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44149104362&doi=10.1016%2fj.jsis.2007.12.001&partnerID=40&md5=fe4d452c3279867ea76ae0b3cccd0734",Article,Scopus
"Rivard S., Poirier G., Raymond L., Bergeron F.","Development of a Measure to Assess the Quality of User- Developed Applications",1997,"Data Base for Advances in Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041990699&doi=10.1145%2f272657.272690&partnerID=40&md5=4527cb6f5566df14780ea89c9570ddd4",Article,Scopus
"Funtowicz S.O., Ravetz J.R.","Risk Management as a Postnormal Science",1992,"Risk Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026559784&doi=10.1111%2fj.1539-6924.1992.tb01311.x&partnerID=40&md5=60198b6bbd69b9714eacf8c57ccd1e3c",Article,Scopus
"Meijer A.M., Griffioen R.W., van Nierop J.C., Oppenheimer L.","Intractable or uncontrolled asthma: Psychosocial factors",1995,"Journal of Asthma","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029091771&doi=10.3109%2f02770909509044834&partnerID=40&md5=548c343bc879ea6cc550fc01fa34aad7",Article,Scopus
"Alter S.","Development patterns for decision support systems",1978,"MIS Quarterly",,,Scopus
"Mann F.C., Williams L.K.","Observations on the dynamics of a change to electronic data-processing equipment",1960,"Administrative Science Quarterly",,,Scopus
"Hartono E., Lederer A.L., Sethi V., Zhuang Y.","Key Predictors of the Implementation of Strategic Information Systems Plans",2003,"Data Base for Advances in Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748493952&doi=10.1145%2f937742.937747&partnerID=40&md5=3d03fa542ac68a82a42789644f5aac14",Article,Scopus
"Wilder C., Davis B.","False starts, strong finishes",1998,"Information Week",,,Scopus
"Grover V., Lederer A.L., Sabherwal R.","Recognizing the politics of MIS",1988,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023979208&doi=10.1016%2f0378-7206%2888%2990005-5&partnerID=40&md5=c3f2c346aa25ee36d0406cbdd51a7337",Article,Scopus
"Money A., Tromp D., Wegner T.","The quantification of decision support benefits within the context of value analysis",1988,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001500397&doi=10.2307%2f248847&partnerID=40&md5=8b994f9339e0bdf722be370dc991fab8",Article,Scopus
"Ruckelshaus W.D.","Risk in a Free Society",1984,"Risk Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021491641&doi=10.1111%2fj.1539-6924.1984.tb00135.x&partnerID=40&md5=0ae5fbf99bd7a105dba805ebe33ec02b",Article,Scopus
"De Bakker K., Boonstra A., Wortmann H.","Risk management affecting IS/IT Project success through communicative action",2011,"Project Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955946170&doi=10.1002%2fpmj.20242&partnerID=40&md5=b154b1e2e964879c23cee387059150c9",Article,Scopus
"Du S., Keil M., Mathiassen L., Shen Y., Tiwana A.","Attention-shaping tools, expertise, and perceived control in IT project risk assessment",2007,"Decision Support Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846059407&doi=10.1016%2fj.dss.2006.10.002&partnerID=40&md5=f96613799b3535837643e37666e55515",Article,Scopus
"Aladwani A.M.","IT project uncertainty, planning and success:An empirical investigation from Kuwait",2002,"Information Technology & People","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986145141&doi=10.1108%2f09593840210444755&partnerID=40&md5=a51edaad00c865f60de2e2aa9171ff41",Article,Scopus
"Borge D.",[No title available],2001,"The Book of Risk",,,Scopus
"Pfleeger S.L.","Risky business: What we have yet to learn about risk management",2000,"Journal of Systems and Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034271735&doi=10.1016%2fS0164-1212%2800%2900017-0&partnerID=40&md5=142ea36a388d21e38afddfd03b97a6cc",Article,Scopus
"Goltz S.M.","A sequential learning analysis of decisions in organizations to escalate investments despite continuing costs or losses",1992,"Journal of Applied Behavior Analysis",,,Scopus
"Mann R.I., Watson H.J.","A contingency model for user involvement in DSS development",1984,"MIS Quarterly",,,Scopus
"Keil M., Li L., Mathiassen L., Zheng G.","The influence of checklists and roles on software practitioner risk perception and decision-making",2008,"Journal of Systems and Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42049090322&doi=10.1016%2fj.jss.2007.07.035&partnerID=40&md5=9fcecc89861503518797d90531fe1df7",Article,Scopus
"Tierney K., Bevc C.","Disaster as war: Militarism and the social construction of disaster in New Orleans",2007,"The Sociology of Katrina: Perspectives on a Modern Catastrophe",,,Scopus
"Pennington R., Tuttle B.","The effects of information overload on software project risk assessment",2007,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548210906&doi=10.1111%2fj.1540-5915.2007.00167.x&partnerID=40&md5=f277d6c6c43918d77f387baa1009f855",Article,Scopus
"Karlsen J.T., Gottschalk P.","An empirical evaluation of knowledge transfer mechanisms for it projects",2003,"Journal of Computer Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242497924&partnerID=40&md5=4fad017f98b0eb53ea6c918aa163b930",Review,Scopus
"Watts Sussman S., Guinan P.J.","Antidotes for high complexity and ambiguity in software development",1999,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040365991&doi=10.1016%2fS0378-7206%2899%2900005-1&partnerID=40&md5=3db85da94e03c89f48dd2f83b010b00b",Article,Scopus
