Authors,Title,Year,Source title,Link,Document Type,Source
"Armstrong C.P., Sambamurthy V.","Information Technology Assimilation in Firms: The Influence of Senior Leadership and IT Infrastructures",1999,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033266809&doi=10.1287%2fisre.10.4.304&partnerID=40&md5=cbff2863488403868d8587ccdc414fe1",Article,Scopus
"Kahli R., Grover V.","Business value of IT: An essay on expanding research directions to keep up with the times",2008,"Journal of the Association for Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049163577&doi=10.17705%2f1jais.00147&partnerID=40&md5=88ca1392a4487348337789722c7bd08a",Article,Scopus
"Waldman D.A., Ramírez G.G., House R.J., Puranam P.","Does leadership matter? CEO leadership attributes and profitability under conditions of perceived environmental uncertainty",2001,"Academy of Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035529293&doi=10.2307%2f3069341&partnerID=40&md5=157115e0ef19ed69cf856663afed22cc",Article,Scopus
"Tallon P.P., Kraemer K.L., Gurbaxani V.","Executives' perceptions of the business value of information technology: A process-oriented approach",2000,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034434774&doi=10.1080%2f07421222.2000.11518269&partnerID=40&md5=644c3a015d929e310ba3ff083b36bc61",Article,Scopus
"Benbasat I., Zmud R.W.","Empirical research in information systems: The practice of relevance",1999,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002624070&doi=10.2307%2f249403&partnerID=40&md5=ebc6ea1b4ab5ec47e6682a7ca4e67114",Article,Scopus
"Baumol W.J.","Contestable markets: An uprising in the theory of industry structure",1982,"American Economic Review",,,Scopus
"Feeny D.F., Willcocks L.P.","Core IS capabilities for exploiting information technology",1998,"Sloan Management Review",,,Scopus
"Davis J.P., Eisenhardt K.M., Bingham C.B.","Developing theory through simulation methods",2007,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247538422&doi=10.5465%2fAMR.2007.24351453&partnerID=40&md5=4fb457e8c5cc62e75f794e4b38d222c6",Article,Scopus
"Zott C.","Dynamic capabilities and the emergence of intraindustry differential firm performance: Insights from a simulation study",2003,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037301977&doi=10.1002%2fsmj.288&partnerID=40&md5=32e2293e9d54383f11d9bd4fe71964c2",Article,Scopus
"Malhotra A., Gosain S., El Sawy O.A.","Absorptive capacity configurations in supply chains: Gearing for partner-enabled market knowledge creation",2005,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-28644452693&doi=10.2307%2f25148671&partnerID=40&md5=8282e89978cfa6671e87ff3dd6b626af",Article,Scopus
"Venkatraman N., Prescott J.E.","Environment‐strategy coalignment: An empirical test of its performance implications",1990,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989078601&doi=10.1002%2fsmj.4250110102&partnerID=40&md5=55b5a65d0f5d454601db9760295dfd16",Article,Scopus
"David R.J., Han S.-K.","A systematic assessment of the empirical support for transaction cost economics",2004,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347528591&doi=10.1002%2fsmj.359&partnerID=40&md5=f64c4418df50284738e9b03cf23ae0e8",Review,Scopus
"Lewis W., Agarwal R., Sambamurthy V.","Sources of influence on beliefs about information technology use: An empirical study of knowledge workers",2003,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744226442&doi=10.2307%2f30036552&partnerID=40&md5=804cd2d5cf13acabb5f8123a3de2967e",Article,Scopus
"Premkumar G., Roberts M.","Adoption of new information technologies in rural small businesses",1999,"Omega","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000815005&doi=10.1016%2fS0305-0483%2898%2900071-1&partnerID=40&md5=25ad3fc781842af3f19b22a14ea4c18d",Article,Scopus
"Diamond P.A.","A model of price adjustment",1971,"Journal of Economic Theory","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000627340&doi=10.1016%2f0022-0531%2871%2990013-5&partnerID=40&md5=d5df15a41446e26f90d3a66b2f983859",Article,Scopus
"Nambisan S.","Designing virtual customer environments for new product development: Toward a theory",2002,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036637960&doi=10.5465%2fAMR.2002.7389914&partnerID=40&md5=ab6333d0590383182e49bfa272d921b4",Review,Scopus
"Teece D.J.","Strategies for Managing Knowledge Assets: The Role of Firm Structure and Industrial Context",2000,"Long Range Planning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002120459&doi=10.1016%2fS0024-6301%2899%2900117-X&partnerID=40&md5=4a6f2943cf7bb6a327c6c578c3dd27c5",Article,Scopus
"Bowman E.H., Hurry D.","Strategy through the option lens: An integrated view of resource investments and the incremental-choice process",1993,"Academy of Management Review",,,Scopus
"West M.A., Anderson N.R.","Innovation in top management teams",1996,"Journal of Applied Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030350620&doi=10.1037%2f0021-9010.81.6.680&partnerID=40&md5=ee2c0db0923fbe3255c27721cbb02d8c",Article,Scopus
"Ghemawat P.",[No title available],1991,"Commitment: The Dynamic of Strategy",,,Scopus
"Braunscheidel M.J., Suresh N.C.","The organizational antecedents of a firm's supply chain agility for risk mitigation and response",2009,"Journal of Operations Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61849142252&doi=10.1016%2fj.jom.2008.09.006&partnerID=40&md5=31462ff964e36e186f0a58b4b6e4aa0a",Article,Scopus
"Reddi S.P., Clemons E.K., Row M.C.","The impact of information technology on the organization of economic activity: The ""move to the middle"" hypothesis",1993,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71549131677&doi=10.1080%2f07421222.1993.11517998&partnerID=40&md5=902210ce4e9244a950a85e4de086bed8",Article,Scopus
"Hambrick D.C.","Some tests of the effectiveness and functional attributes of Miles and Snow's strategic types.",1983,"Academy of Management journal. Academy of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020728341&doi=10.2307%2f256132&partnerID=40&md5=b85401e70d9fde1de2d0329ad7ac6c22",Article,Scopus
"Dosi G., Nelson R.R., Winter S.G.",[No title available],2000,"The Nature and Dynamics of Organizational Capabilities",,,Scopus
"Brynjolfsson E., Hitt L.M.","Beyond the Productivity Paradox",1998,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032131165&doi=10.1145%2f280324.280332&partnerID=40&md5=e1bf2582532c35ee3d37dc86d38572ed",Article,Scopus
"Grewal R., Tansuhaj P.","Building organizational capabilities for managing economic crisis: The role of market orientation and strategic flexibility",2001,"Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035630932&doi=10.1509%2fjmkg.65.2.67.18259&partnerID=40&md5=dbd2ea25c2084d24a4a4e38373948b2e",Article,Scopus
"Abreu D.","On the theory of infinitely repeated games with discounting",1988,"Econometrica",,,Scopus
"Christensen C.M., Rosenbloom R.S.","Explaining the attacker's advantage: Technological paradigms, organizational dynamics, and the value network",1995,"Research Policy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750558799&doi=10.1016%2f0048-7333%2893%2900764-K&partnerID=40&md5=d814b2ce21dcf9ff9b83bf3d586b8471",Article,Scopus
"Tanriverdi H.","Information technology relatedness, knowledge management capability, and performance of multibusiness firms",2005,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646873190&doi=10.2307%2f25148681&partnerID=40&md5=0f9c0105981daa6b192b3fa3ce38ecec",Article,Scopus
"Götz O., Liehr-Gobbers K., Krafft M.","Evaluation of structural equation models using the partial least squares (PLS) approach",2010,"Handbook of Partial Least Squares",,,Scopus
"Bierly P., Chakrabarti A.","Generic knowledge strategies in the U.S. pharmaceutical industry",1996,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20544449609&doi=10.1002%2fsmj.4250171111&partnerID=40&md5=033e4d045b15f3ae36466a2d409e2a82",Article,Scopus
"Stock J.H., Yogo M.","Testing for weak instruments in linear IV regression",2002,"Testing for Weak Instruments in Linear IV Regression",,,Scopus
"Matt C., Hess T., Benlian A.","Digital Transformation Strategies",2015,"Business and Information Systems Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958965019&doi=10.1007%2fs12599-015-0401-5&partnerID=40&md5=2a7416c0354e6a70becdb59ac16e7911",Note,Scopus
"Yunus M., Moingeon B., Lehmann-Ortega L.","Building social business models: Lessons from the grameen experience",2010,"Long Range Planning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952583683&doi=10.1016%2fj.lrp.2009.12.005&partnerID=40&md5=3630508a16c8f6a887d299655d7d305a",Article,Scopus
"Porter M.E., Heppelmann J.E.","How smart, connected products are transforming companies",2015,"Harvard Business Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004073474&partnerID=40&md5=2deb92c02040c05d4c5a51433d9bfc1e",Note,Scopus
"Kraaijenbrink J., Spender J.-C., Groen A.J.","The Resource-based view: A review and assessment of its critiques",2010,"Journal of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73949142360&doi=10.1177%2f0149206309350775&partnerID=40&md5=4ec7387dbc7a37a557a90103f36a232e",Review,Scopus
"Ashenfelter O.","Estimating the effect of training programs on earnings",1978,"Review of Economics and Statistics",,,Scopus
"Walsham G.","The emergence of interpretivism in IS research",1995,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549100231&doi=10.1287%2fisre.6.4.376&partnerID=40&md5=1ee7fc64bc026b56782b1a9501f2c243",Article,Scopus
"SCHNEIDER B.","ORGANIZATIONAL CLIMATES: AN ESSAY",1975,"Personnel Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986976556&doi=10.1111%2fj.1744-6570.1975.tb01386.x&partnerID=40&md5=cfdb4d388f6f206acf0d166ee9a97f67",Article,Scopus
"Weill P., Broadbent M.",[No title available],1998,"Leveraging the New Infrastructure: How Market Leaders Capitalize on Information Technology",,,Scopus
"Buyya R., Broberg J., Goscinski A.","Cloud Computing: Principles and Paradigms",2011,"Cloud Computing: Principles and Paradigms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891585028&doi=10.1002%2f9780470940105&partnerID=40&md5=4fffff64af4100acf7f02fa0a5e19d67",Book,Scopus
"Tallon P.P., Pinsonneault A.","Competing perspectives on the link between strategic information technology alignment and organizational agility: Insights from a mediation model",2011,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051777499&doi=10.2307%2f23044052&partnerID=40&md5=2388a83e4ce38fe7c34d0d065f19ba50",Article,Scopus
"Rothaermel F.T.","Incumbent's advantage through exploiting complementary assets via interfirm cooperation",2001,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000388376&doi=10.1002%2fsmj.180&partnerID=40&md5=831e8c38e02a1b6873861be073cc5826",Article,Scopus
"Brynjolfsson E., Hitt L.M.","Computing productivity: Firm-level evidence",2003,"Review of Economics and Statistics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242678541&doi=10.1162%2f003465303772815736&partnerID=40&md5=6ae75f1beffe980ff2d792413bd0d62b",Review,Scopus
"Weill P.","The relationship between investment in information technology and firm performance: A study of the valve manufacturing sector",1992,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73549107428&doi=10.1287%2fisre.3.4.307&partnerID=40&md5=3b7e441e20b9f6baff03d0bbbaf28cd4",Article,Scopus
"Boudreau M.-C., Gefen D., Straub D.W.","Validation in information systems research: A state-of-the-art assessment",2001,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744260316&doi=10.2307%2f3250956&partnerID=40&md5=602990434739fdc44c51c8e0e7a1d5cd",Article,Scopus
"Clemons E.K., Row M.C.","Sustaining IT advantage: The role of structural differences",1991,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53349121459&doi=10.2307%2f249639&partnerID=40&md5=a0dc48ec2c50f8d5b16b7ad0388abea0",Article,Scopus
"Burgelman R.A.","Fading memories: A process theory of strategic business exit in dynamic environments",1994,"Administrative Science Quarterly",,,Scopus
"Miller D.","Stale in the saddle: CEO tenure and the match between organization and environment",1991,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934409601&doi=10.1287%2fmnsc.37.1.34&partnerID=40&md5=d52f0c85b872ad4e844d12775f3421b9",Article,Scopus
"Overby E., Bharadwaj A., Sambamurthy V.","Enterprise agility and the enabling role of information technology",2006,"European Journal of Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745795865&doi=10.1057%2fpalgrave.ejis.3000600&partnerID=40&md5=4aa048116e621641b178f28f40f0b963",Article,Scopus
"Lewin A.Y., Volberda H.W.","Prolegomena on Coevolution: A Framework for Research on Strategy and New Organizational Forms",1999,"Organization Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033272472&doi=10.1287%2forsc.10.5.519&partnerID=40&md5=bba186b953912a2d396ec84cdf2e0fcc",Article,Scopus
"Keen P.G.W.","Shaping the future: Business design through information technology",1991,"Shaping the Future: Business Design Through Information Technology",,,Scopus
"Helfat C.E., Winter S.G.","Untangling dynamic and operational capabilities: Strategy for the (N)ever-changing world",2011,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860389455&doi=10.1002%2fsmj.955&partnerID=40&md5=c272ad6387a76ef2994eaaf84457ce57",Article,Scopus
"Lu Y., Ramamurthy K.","Understanding the link between information technology capability and organizational agility: An empirical examination",2011,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81355132835&doi=10.2307%2f41409967&partnerID=40&md5=d8705512f61f0da871332cb75f4395da",Article,Scopus
"Gefen D.","Customer loyalty in e-commerce",2002,"Journal of the Association for Information Systems",,,Scopus
"Cash J.I., McFarlan F.W., McKenney J.L., Applegate L.M.",[No title available],1992,"Corporate Information Systems Management",,,Scopus
"Mukhopadhyay T., Kekre S., Kalathur S.","Business value of information technology: A study of electronic data interchange",1995,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30244550225&doi=10.2307%2f249685&partnerID=40&md5=bb152d00bb1b3a0aa29110f076f70c9a",Article,Scopus
"Cash J.I., Konsynski B.R.","IS redraws competitive boundaries",1985,"Harvard Business Review",,,Scopus
"Dedrick J., Gurbaxani V., Kraemer K.L.","Information technology and economic performance: A critical review of the empirical evidence",2003,"ACM Computing Surveys","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842543881&doi=10.1145%2f641865.641866&partnerID=40&md5=8a7c1724b37c9a61473a38c18eddf14f",Review,Scopus
"Johnson G., Melin L., Whittington R.","Micro strategy and strategizing: Towards an activity-based view",2003,"Journal of Management Studies",,,Scopus
"Whittington R.",[No title available],1993,"What is Strategy and Does it Matter?",,,Scopus
"Luftman J.","Assessing business-IT alignment maturity",2000,"Communications of the Association for Information Systems",,,Scopus
